0.0,0.0,-18.126,86.576,694.73,0.0,911.7,3 Battery fault
0.0,0.0,-3.0496,22.314,-47.646,0.0,172.01,1 Motor fault
0.0,0.0,-6.1693,38.876,-71.757,0.0,302.8,3 Battery fault
0.40576,0.0,11.958,94.85,4181.0,0.93385,1948.8,2 Generator fault
0.0,0.0,-7.7112,46.271,-13.668,0.0,380.33,3 Battery fault
35.851,0.0,15.692,95.574,4201.4,87.401,1960.5,0 No fault
0.0,0.0,55.125,122.25,5890.8,0.0,2651.2,3 Battery fault
0.0,0.0,76.904,71.794,4630.9,0.0,1882.4,3 Battery fault
0.0,2.1761,1.568,39.191,-790.64,5.019,105.72,1 Motor fault
3.2317,0.0,-11.274,44.9,706.96,7.4681,569.12,2 Generator fault
55.819,0.0,17.951,134.16,5254.6,140.67,2573.3,0 No fault
0.0,0.0,14.513,97.575,4313.6,0.0,2008.2,3 Battery fault
0.0,0.0,116.89,131.94,6701.2,0.0,2956.8,3 Battery fault
0.0,0.0,66.032,82.635,4942.6,0.0,2058.9,1 Motor fault
0.0,0.0,-6.8374,39.185,136.76,0.0,363.29,3 Battery fault
0.0,0.0,-1.5767,21.91,-408.94,0.0,68.29,3 Battery fault
44.824,0.58164,-15.444,116.21,-551.08,112.48,811.65,4 ICE fault
0.082255,0.03272,-0.77924,17.0,-379.22,0.26424,35.788,0 No fault
7.575,0.0,-6.4704,38.437,-34.24,17.628,309.58,2 Generator fault
6.5253,0.0,-2.4847,22.906,-309.59,15.156,104.16,2 Generator fault
-2.3027,0.0,-5.9682,21.803,473.23,-5.2724,312.45,2 Generator fault
-5.9657,-7.1283,-26.506,121.06,-986.05,-29.418,731.1,4 ICE fault
0.0,0.0,-17.053,94.053,244.52,0.0,848.72,1 Motor fault
-2.1684,0.0,-4.7691,30.652,-59.233,-4.9669,238.01,2 Generator fault
-19.268,0.0,11.119,119.72,4861.0,-42.966,2344.2,0 No fault
0.0,-10.467,32.504,129.34,3914.9,-23.681,2161.2,1 Motor fault
0.0,0.0,160.91,113.79,8230.1,0.0,3230.8,3 Battery fault
-6.5289,-0.064369,-19.445,110.11,-73.698,-15.008,893.64,4 ICE fault
-0.39059,0.0,-0.2556,7.4822,-171.88,-0.89703,14.371,2 Generator fault
24.001,0.19001,-18.497,94.201,199.39,57.868,837.41,4 ICE fault
-14.244,0.0,7.2206,65.081,3377.7,-31.991,1478.5,0 No fault
-3.9888,2.3787,-15.782,28.994,1753.1,-3.6912,727.67,0 No fault
-0.42894,0.0,-1.1314,14.261,-239.17,-0.98506,51.952,2 Generator fault
-4.4582,0.0,-12.715,25.323,1704.8,-10.171,683.78,2 Generator fault
68.295,0.0,19.049,139.39,5393.0,175.66,2655.2,0 No fault
-7.028,1.934,-16.346,41.545,1473.2,-11.615,754.11,0 No fault
0.0,0.0,-7.5087,48.615,-39.966,0.0,392.48,1 Motor fault
19.597,1.39,-16.719,46.115,1371.8,49.918,763.89,0 No fault
0.0,0.0,62.769,114.84,6863.2,0.0,2859.8,3 Battery fault
0.0,0.0,-12.346,66.807,305.93,0.0,639.58,1 Motor fault
